"PROBEID","ENTREZID"
"23408","221922_at","29899"
"23409","221923_s_at","4869"
"23410","221924_at","83637"
"23411","221925_s_at","79848"
"23412","221926_s_at","84818"
"23413","221927_s_at","83451"
"23414","221928_at","32"
"23415","221929_at","389677"
"23416","221930_at","51533"
"23417","221931_s_at","81929"
"23418","221932_s_at","51218"
"23419","221933_at","57502"
"23420","221934_s_at","55152"
"23421","221935_s_at","285203"
"23422","221936_x_at","64975"
"23423","221937_at","11276"
"23424","221938_x_at","10025"
"23425","221939_at","78992"
"23426","221940_at","27079"
"23427","221941_at","196743"
"23428","221942_s_at","2982"
"23429","221943_x_at","6169"
"23430","221944_at","645644"
"23431","221945_at","150726"
"23432","221946_at","138162"
"23433","221947_at","84818"
"23434","221948_s_at","84861"
"23435","221949_at","51619"
"23436","221950_at","2018"
"23437","221951_at","283232"
"23438","221952_x_at","57570"
"23439","221953_s_at","101410538"
"23440","221954_at","51526"
"23441","221955_at","2767"
"23442","221956_at","4034"
"23443","221957_at","5165"
"23444","221958_s_at","79971"
"23445","221959_at","90362"
"23446","221960_s_at","5862"
"23447","221961_at","1186"
"23448","221962_s_at","7328"
"23449","221963_x_at","100293516"
"23450","221964_at","7289"
"23452","221966_at","56834"
"23453","221967_at","11247"
"23454","221968_s_at","51333"
"23455","221969_at","5079"
"23456","221970_s_at","25926"
"23457","221971_x_at","653268"
"23458","221971_x_at","119016"
"23459","221971_x_at","119385"
"23460","221971_x_at","399761"
"23461","221971_x_at","414224"
"23462","221971_x_at","642517"
"23463","221971_x_at","729092"
"23464","221972_s_at","51150"
"23465","221973_at","100506123"
"23466","221973_at","100506076"
"23467","221974_at","3653"
"23468","221974_at","6638"
"23469","221974_at","91380"
"23470","221974_at","347746"
"23471","221974_at","100033416"
"23472","221974_at","100033433"
"23473","221974_at","100033444"
"23474","221974_at","100033450"
"23475","221974_at","100033802"
"23476","221974_at","100033820"
"23477","221975_s_at","755"
"23478","221976_s_at","50810"
"23479","221977_at","6909"
"23480","221978_at","3134"
"23481","221979_at","100129250"
"23482","221980_at","84034"
"23483","221981_s_at","79726"
"23484","221982_x_at","8270"
"23485","221983_at","79137"
"23486","221984_s_at","79137"
"23487","221985_at","54800"
"23488","221986_s_at","54800"
"23489","221987_s_at","55720"
"23490","221988_at","79086"
"23491","221989_at","6134"
"23492","221989_at","26778"
"23493","221990_at","7849"
"23494","221991_at","11248"
"23495","221992_at","440348"
"23496","221993_s_at","115939"
"23497","221994_at","10611"
"23498","221995_s_at","78988"
"23499","221996_s_at","1212"
"23500","221997_s_at","122704"
"23501","221998_s_at","51231"
"23502","221999_at","51231"
"23503","222000_at","339448"
"23504","222001_x_at","728855"
"23505","222001_x_at","57234"
"23506","222002_at","79034"
"23507","222003_s_at","57572"
"23508","222004_s_at","57572"
"23509","222005_s_at","2785"
"23510","222006_at","3954"
"23511","222007_s_at","23770"
"23512","222008_at","1297"
"23513","222009_at","752014"
"23514","222010_at","39"
"23515","222010_at","6950"
"23516","222010_at","677812"
"23517","222011_s_at","39"
"23518","222011_s_at","6950"
"23519","222011_s_at","677812"
"23520","222012_at","90379"
"23521","222013_x_at","196483"
"23522","222014_x_at","25821"
"23523","222015_at","1454"
"23524","222016_s_at","64288"
"23525","222017_x_at","4034"
"23526","222018_at","4666"
"23527","222019_at","10471"
"23528","222019_at","102465501"
"23529","222020_s_at","50863"
"23530","222021_x_at","255812"
"23531","222021_x_at","727956"
"23532","222022_at","196403"
"23533","222023_at","11214"
"23534","222024_s_at","11214"
"23535","222025_s_at","26873"
"23536","222026_at","5935"
"23537","222027_at","64710"
"23538","222028_at","7596"
"23539","222029_x_at","10471"
"23540","222029_x_at","102465501"
"23541","222030_at","10572"
"23542","222031_at","389906"
"23543","222032_s_at","7874"
"23544","222033_s_at","2321"
"23545","222034_at","10399"
"23546","222034_at","619570"
"23547","222034_at","619571"
"23548","222035_s_at","10914"
"23549","222036_s_at","4173"
"23550","222037_at","4173"
"23551","222038_s_at","51096"
"23552","222039_at","146909"
"23553","222040_at","3178"
"23554","222041_at","1801"
"23555","222041_at","124641"
"23556","222042_x_at","399664"
"23557","222043_at","1191"
"23558","222044_at","63935"
"23559","222045_s_at","63935"
"23560","222046_at","51593"
"23561","222047_s_at","51593"
"23562","222048_at","1416"
"23563","222049_s_at","5950"
"23565","222051_s_at","1875"
"23566","222052_at","284325"
"23567","222053_at","10629"
"23568","222054_at","728448"
"23569","222055_at","51011"
"23570","222055_at","151313"
"23571","222055_at","729234"
"23572","222056_s_at","51011"
"23573","222057_at","79159"
"23574","222058_at","55819"
"23575","222059_at","63925"
"23576","222060_at","90133"
"23577","222061_at","965"
"23578","222062_at","9466"
"23579","222063_s_at","1040"
"23580","222064_s_at","100885850"
"23581","222064_s_at","80755"
"23582","222064_s_at","100885848"
"23583","222065_s_at","2314"
"23584","222066_at","2036"
"23585","222067_x_at","3017"
"23586","222068_s_at","123872"
"23587","222069_s_at","79890"
"23588","222070_at","373863"
"23589","222071_s_at","353189"
"23590","222072_at","100505933"
"23591","222073_at","1285"
"23592","222074_at","7389"
"23593","222075_s_at","51686"
"23594","222076_at","1839"
"23595","222077_s_at","29127"
"23596","222078_at","5313"
"23597","222079_at","2078"
"23598","222080_s_at","23408"
"23599","222081_at","23408"
"23600","222082_at","51341"
"23601","222083_at","10249"
"23602","222084_s_at","6305"
"23603","222085_at","400451"
"23604","222086_s_at","7475"
"23605","222087_at","5820"
"23606","222087_at","100302185"
"23607","222088_s_at","144195"
"23608","222088_s_at","6515"
"23609","222089_s_at","146562"
"23610","222090_at","100134713"
"23611","222091_at","51440"
"23612","222092_at","11099"
"23613","222093_s_at","83444"
"23614","222094_at","79008"
"23615","222094_at","6818"
"23616","222094_at","445329"
"23617","222094_at","548593"
"23618","222094_at","100526830"
"23619","222095_s_at","148753"
"23623","222099_s_at","26065"
"23624","222100_at","1571"
"23625","222101_s_at","8642"
"23626","222102_at","2940"
"23627","222103_at","466"
"23628","222104_x_at","2967"
"23629","222105_s_at","28511"
"23630","222106_at","23627"
"23631","222107_x_at","11178"
"23632","222108_at","347902"
"23633","222109_at","54552"
"23634","222110_at","205564"
"23635","222111_at","54629"
"23636","222112_at","58513"
"23637","222113_s_at","58513"
"23638","222114_x_at","373863"
"23639","222114_x_at","54853"
"23640","222115_x_at","84656"
"23641","222116_s_at","125058"
"23642","222117_s_at","90956"
"23643","222118_at","55839"
"23644","222119_s_at","80204"
"23645","222120_at","92595"
"23646","222121_at","26084"
"23647","222122_s_at","57187"
"23648","222123_s_at","64344"
"23649","222124_at","64344"
"23650","222125_s_at","54681"
"23651","222126_at","3268"
"23652","222127_s_at","55763"
"23653","222128_at","221078"
"23654","222129_at","79137"
"23655","222130_s_at","29960"
"23656","222131_x_at","89941"
"23657","222132_s_at","55750"
"23658","222133_s_at","51105"
"23659","222134_at","8528"
"23660","222135_at","730051"
"23661","222136_x_at","7594"
"23662","222136_x_at","100287226"
"23663","222137_at","54862"
"23664","222138_s_at","64743"
"23665","222139_at","57612"
"23666","222140_s_at","653519"
"23667","222140_s_at","51463"
"23668","222141_at","84861"
"23669","222142_at","1540"
"23670","222143_s_at","64419"
"23671","222144_at","57576"
"23673","222146_s_at","6925"
"23674","222147_s_at","79913"
"23675","222148_s_at","55288"
"23676","222149_x_at","283768"
"23677","222149_x_at","390535"
"23678","222149_x_at","729786"
"23679","222149_x_at","100132565"
"23680","222149_x_at","100132979"
"23681","222150_s_at","54103"
"23682","222151_s_at","80254"
"23683","222152_at","10016"
"23684","222153_at","50804"
"23685","222154_s_at","26010"
"23686","222155_s_at","79581"
"23687","222156_x_at","9236"
"23688","222156_x_at","100533483"
"23689","222157_s_at","57599"
"23690","222158_s_at","51029"
"23692","222160_at","26993"
"23693","222161_at","10003"
"23694","222162_s_at","9510"
"23695","222163_s_at","79029"
"23696","222164_at","2260"
"23697","222165_x_at","79095"
"23698","222166_at","79095"
"23701","222169_x_at","10045"
"23702","222170_at","100507458"
"23703","222171_s_at","63876"
"23704","222172_at","64067"
"23705","222173_s_at","55357"
"23707","222175_s_at","51586"
"23709","222177_s_at","54581"
"23711","222179_at","988"
"23713","222181_at","4848"
"23714","222182_s_at","4848"
"23715","222183_x_at","53615"
"23716","222184_at","349196"
"23717","222185_at","63876"
"23719","222187_x_at","10146"
"23720","222188_at","51531"
"23721","222189_at","55626"
"23722","222190_s_at","64755"
"23723","222191_s_at","11285"
"23724","222192_s_at","60526"
"23725","222193_at","60526"
"23726","222194_at","100132923"
"23727","222195_s_at","51531"
"23728","222196_at","389906"
"23731","222199_s_at","55909"
"23732","222200_s_at","55108"
"23733","222201_s_at","9994"
"23735","222203_s_at","57665"
"23736","222203_s_at","100526794"
"23737","222204_s_at","54700"
"23738","222205_x_at","728882"
"23739","222205_x_at","100132948"
"23740","222205_x_at","100133121"
"23741","222206_s_at","56926"
"23743","222208_s_at","84820"
"23744","222209_s_at","65084"
"23745","222210_at","57513"
"23746","222210_at","9772"
"23747","222210_at","102466911"
"23748","222211_x_at","54581"
"23749","222212_s_at","29956"
"23752","222215_at","55238"
"23753","222216_s_at","63875"
"23754","222217_s_at","11000"
"23755","222218_s_at","29992"
"23756","222219_s_at","79816"
"23757","222220_s_at","55815"
"23758","222221_x_at","10938"
"23759","222222_s_at","9454"
"23760","222223_s_at","26525"
"23761","222224_at","342538"
"23762","222225_at","644128"
"23763","222226_at","6290"
"23765","222228_s_at","54784"
"23767","222230_s_at","55860"
"23768","222231_s_at","55379"
"23769","222233_s_at","64421"
"23770","222234_s_at","79007"
"23771","222235_s_at","55454"
"23772","222236_s_at","55616"
"23773","222237_s_at","7771"
"23774","222238_s_at","27434"
"23775","222239_s_at","26512"
"23776","222240_s_at","51477"
"23777","222241_at","89853"
"23778","222242_s_at","25818"
"23779","222243_s_at","10766"
"23780","222244_s_at","55000"
"23781","222245_s_at","80307"
"23784","222248_s_at","23409"
"23786","222250_s_at","25896"
"23787","222251_s_at","26205"
"23788","222252_x_at","56893"
"23789","222253_s_at","29774"
"23791","222255_at","57716"
"23792","222256_s_at","100137047"
"23793","222256_s_at","8681"
"23794","222257_s_at","59272"
"23795","222258_s_at","23677"
"23796","222259_s_at","23626"
"23798","222261_at","57707"
"23799","222262_s_at","55500"
"23800","222263_at","79939"
"23801","222264_at","221092"
"23802","222265_at","84951"
"23804","222267_at","84928"
"23805","222268_x_at","727897"
"23806","222269_at","139322"
"23807","222270_at","57223"
"23809","222272_x_at","85477"
"23810","222273_at","64895"
"23811","222274_at","150244"
"23812","222275_at","10884"
"23813","222276_at","55798"
"23814","222277_at","542767"
"23815","222278_at","101929726"
"23816","222279_at","285830"
"23817","222280_at","100506469"
"23818","222281_s_at","100505650"
"23819","222281_s_at","440712"
"23821","222283_at","147657"
"23823","222285_at","3500"
"23824","222285_at","3495"
"23825","222286_at","6619"
"23826","222287_at","10345"
"23828","222289_at","3747"
"23829","222290_at","441295"
"23830","222290_at","401428"
"23831","222291_at","25854"
"23832","222292_at","958"
"23833","222293_at","199731"
"23834","222294_s_at","5873"
"23837","222297_x_at","6141"
"23841","222301_at","10485"
"23844","222304_x_at","26628"
"23845","222305_at","3099"
"23847","222307_at","282997"
"23849","222309_at","81688"
"23850","222310_at","57466"
"23851","222311_s_at","57466"
"23854","222314_x_at","100126791"
"23855","222315_at","100996756"
"23857","222317_at","5140"
"23858","222318_at","388569"
"23861","222321_at","186"
"23867","222327_x_at","283491"
"23873","222333_at","259173"
"23874","222334_at","100505650"
"23875","222334_at","440712"
"23877","222336_at","201895"
"23884","222343_at","10018"
"23886","222345_at","284361"
"23887","222346_at","284217"
"23889","222348_at","375449"
"23890","222349_x_at","376412"
"23892","222351_at","5519"
"23893","222352_at","79791"
"23894","222353_at","8994"
"23895","222354_at","50848"
"23898","222357_at","26137"
"23900","222359_x_at","2531"
"23901","222360_at","51611"
"23902","222361_at","643224"
"23903","222362_at","3268"
"23905","222364_at","23446"
"23906","222365_at","219899"
"23908","222367_at","339005"
"23909","222367_at","440253"
"23911","222369_at","79829"
"23914","222372_at","9223"
"23916","222374_at","8945"
"23919","222377_at","347853"
"23921","222379_at","23704"
"23922","222380_s_at","10016"
"23924","222382_x_at","23165"
"23925","222383_s_at","59344"
"23926","222384_at","284649"
"23927","243_g_at","4134"
"23928","266_s_at","100133941"
"23929","31637_s_at","9572"
"23930","31637_s_at","7067"
"23932","31807_at","54555"
"23933","31826_at","23307"
"23934","31835_at","3273"
"23935","31837_at","91289"
"23936","31845_at","2000"
"23937","31846_at","29984"
"23938","31861_at","3508"
"23939","31874_at","10634"
"23940","32029_at","5170"
"23941","32032_at","8220"
"23942","32032_at","23617"
"23943","32042_at","10495"
"23944","32062_at","9684"
"23945","32069_at","9683"
"23946","32088_at","8548"
"23947","32091_at","9673"
"23948","32094_at","9469"
"23949","32099_at","9667"
"23950","320_at","5190"
"23951","32128_at","6362"
"23952","32137_at","3714"
"23953","32209_at","23625"
"23954","32259_at","2145"
"23955","32402_s_at","8189"
"23956","32502_at","81544"
"23957","32540_at","5533"
"23958","32541_at","5533"
"23959","32625_at","4881"
"23960","32699_s_at","5817"
"23961","32723_at","1477"
"23962","32811_at","4641"
"23963","32836_at","10554"
"23964","32837_at","10555"
"23965","33132_at","29894"
"23966","33132_at","100126351"
"23967","33132_at","100302196"
"23968","33132_at","102466749"
"23969","33148_at","51663"
"23970","33197_at","4647"
"23971","33304_at","3669"
"23972","33307_at","27341"
"23973","33322_i_at","2810"
"23974","33323_r_at","2810"
"23975","33494_at","2110"
"23976","33579_i_at","8484"
"23977","33646_g_at","2760"
"23978","336_at","6915"
"23979","33736_at","9399"
"23980","33760_at","5195"
"23981","33767_at","4744"
"23982","33768_at","1762"
"23983","33778_at","25771"
"23984","33814_at","10298"
"23985","33850_at","4134"
"23986","34031_i_at","889"
"23987","34063_at","9400"
"23988","34187_at","5939"
"23989","34206_at","116985"
"23990","34210_at","1043"
"23991","34221_at","22993"
"23992","34225_at","7469"
"23993","34225_at","100126332"
"23994","34260_at","9894"
"23995","34406_at","23241"
"23996","34408_at","6253"
"23997","34449_at","835"
"23998","34471_at","4626"
"23999","34478_at","9230"
"24000","34689_at","11277"
"24001","34689_at","84126"
"24002","34697_at","4040"
"24003","34726_at","784"
"24004","34764_at","23395"
"24005","34846_at","816"
"24006","34858_at","23510"
"24007","34868_at","23381"
"24008","35147_at","23263"
"24009","35148_at","27134"
"24010","35150_at","958"
"24011","35156_at","203069"
"24012","35160_at","8861"
"24013","35179_at","26229"
"24014","35201_at","3191"
"24015","35254_at","10906"
"24016","35265_at","9513"
"24017","35436_at","2801"
"24018","35617_at","5598"
"24019","35626_at","6448"
"24020","35666_at","6405"
"24021","35671_at","2975"
"24022","35685_at","6015"
"24023","35776_at","6453"
"24024","35820_at","2760"
"24025","35846_at","7067"
"24026","35974_at","4033"
"24027","36004_at","8517"
"24028","36019_at","8859"
"24029","36030_at","25900"
"24030","36084_at","9820"
"24031","36129_at","9905"
"24032","36475_at","23464"
"24033","36499_at","1952"
"24034","36545_s_at","9814"
"24035","36552_at","26005"
"24036","36553_at","8623"
"24037","36554_at","8623"
"24038","36564_at","127544"
"24039","36566_at","1497"
"24040","36612_at","23201"
"24041","36711_at","23764"
"24042","36742_at","89870"
"24043","36829_at","5187"
"24044","36829_at","102465532"
"24045","36830_at","4285"
"24046","36865_at","23357"
"24047","36888_at","23354"
"24048","36907_at","4598"
"24049","36920_at","4534"
"24050","36936_at","7264"
"24051","36994_at","527"
"24052","37004_at","6439"
"24053","37005_at","4681"
"24054","37005_at","100532736"
"24055","37012_at","832"
"24056","37020_at","1401"
"24057","37022_at","5549"
